day,l1_fee,l2_fee,tx_cost,tx_cost_2,priority_fee_l2,base_l2_fee,cum_l1_fee,cum_l2_fee,cum_tx_cost,cum_priority_fee_l2,cum_base_l2_fee,l1_fee_usd,l2_fee_usd,tx_cost_usd,tx_cost_2_usd,priority_fee_l2_usd,base_l2_fee_usd,cum_l1_fee_usd,cum_l2_fee_usd,cum_tx_cost_usd,cum_tx_cost_2_usd,cum_priority_fee_l2_usd,cum_base_l2_fee_usd
2024-08-04 0:00,-0.2187854903,36.54948519,36.76827068,24.94466375,19.14755763,5.578320634,-7397.052674,16240.84642,23637.89909,8716.749433,3520.43838,-588.2222936,98266.21489,98854.43719,67065.72408,51479.74049,14997.76129,-18222726.87,49922852.94,68145579.81,55671962.87,26196604.55,11252631.45
2024-08-03 0:00,-0.08918825309,23.74372812,23.83291638,16.01481261,13.43705104,2.488573318,-7396.833889,16204.29693,23601.13082,8697.601875,3514.860059,-259.541384,69095.19859,69354.73998,46603.74528,39102.356,7241.847899,-18222138.65,49824586.72,68046725.37,55604897.14,26145124.81,11237633.69
2024-08-02 0:00,-0.2082140812,36.44486055,36.65307463,28.48235069,21.99304065,6.281095957,-7396.744701,16180.55321,23577.29791,8684.164824,3512.371486,-622.5184601,108962.8441,109585.3625,85156.53209,65754.79294,18779.22069,-18221879.1,49755491.52,67977370.63,55558293.4,26106022.45,11230391.84
2024-08-01 0:00,-0.3839135141,29.195773,29.57968651,20.55037035,16.34184344,3.8246134,-7396.536487,16144.10835,23540.64483,8662.171784,3506.09039,-1230.600217,93584.42273,94815.02295,65872.36264,52382.30838,12259.45404,-18221256.59,49646528.68,67867785.27,55473136.87,26040267.66,11211612.62
2024-07-31 0:00,-0.3512185164,29.9368559,30.28807441,23.70656445,18.15565766,5.199688275,-7396.152573,16114.91257,23511.06515,8645.82994,3502.265776,-1136.616875,96881.95242,98018.56929,76719.42093,58755.52086,16827.28319,-18220025.99,49552944.26,67772970.24,55407264.5,25987885.35,11199353.17
2024-07-30 0:00,-0.3256241078,24.82015981,25.14578392,18.4980784,14.81932434,3.353129949,-7395.801355,16084.97572,23480.77707,8627.674282,3497.066088,-1067.828905,81393.49467,82461.32358,60661.30343,48597.45489,10996.01964,-18218889.37,49456062.31,67674951.67,55330545.08,25929129.83,11182525.88
2024-07-29 0:00,-0.1136320183,33.34616938,33.4598014,26.35807515,17.61546479,8.628978339,-7395.47573,16060.15556,23455.63129,8612.854958,3493.712958,-377.5105638,110783.3108,111160.8214,87567.32442,58522.44944,28667.36442,-18217821.54,49374668.81,67592490.35,55269883.78,25880532.38,11171529.86
2024-07-28 0:00,-0.07376677163,28.50092438,28.57469115,23.12843216,18.53691631,4.517749083,-7395.362098,16026.80939,23422.17149,8595.239493,3485.08398,-241.5957668,93344.23246,93585.82822,75748.62204,60710.81072,14796.21555,-18217444.03,49263885.5,67481329.53,55182316.45,25822009.93,11142862.5
2024-07-27 0:00,-0.1934946039,26.14384301,26.33733761,19.86544762,15.71127245,3.960680563,-7395.288332,15998.30846,23393.59679,8576.702577,3480.566231,-630.3357613,85167.22874,85797.5645,64714.47677,51181.66958,12902.47143,-18217202.43,49170541.27,67387743.7,55106567.83,25761299.12,11128066.28
2024-07-26 0:00,-0.1240724789,23.20993321,23.33400569,15.54093827,12.23928227,3.177583512,-7395.094837,15972.16462,23367.25946,8560.991305,3476.60555,-406.9031391,76118.36856,76525.2717,50967.4395,40139.46058,10421.07578,-18216572.1,49085374.04,67301946.14,55041853.36,25710117.45,11115163.81
2024-07-25 0:00,-0.190195218,39.23786446,39.42805968,28.74978951,23.2496233,5.30997099,-7394.970765,15948.95469,23343.92545,8548.752022,3473.427967,-603.91166,124588.852,125192.7637,91286.90665,73822.6689,16860.32609,-18216165.19,49009255.67,67225420.86,54990885.92,25669977.99,11104742.74
2024-07-24 0:00,-0.1514712857,45.21062419,45.36209547,36.0093785,16.65496527,19.20294195,-7394.780569,15909.71682,23304.49739,8525.502399,3468.117996,-505.7489906,150954.2052,151459.9542,120232.074,55609.43009,64116.8949,-18215561.28,48884666.82,67100228.1,54899599.01,25596155.32,11087882.41
2024-07-23 0:00,-0.1920365137,44.68616495,44.87820146,32.50422758,20.23324587,12.0789452,-7394.629098,15864.5062,23259.1353,8508.847434,3448.915054,-669.4085609,155768.8212,156438.2298,113304.5367,70529.85777,42105.27035,-18215055.53,48733712.61,66948768.15,54779366.93,25540545.89,11023765.51
2024-07-22 0:00,-0.2438269925,38.5489738,38.79280079,29.1298834,17.87367734,11.01237906,-7394.437062,15819.82003,23214.25709,8488.614188,3436.836109,-839.5767982,132736.8379,133576.4147,100303.8014,61544.9694,37919.2552,-18214386.13,48577943.79,66792329.92,54666062.4,25470016.03,10981660.24
2024-07-21 0:00,-0.2351716728,47.26245509,47.49762676,37.85329863,30.96886521,6.649261744,-7394.193235,15781.27106,23175.46429,8470.74051,3425.82373,-830.8991475,166985.8158,167816.715,133741.7606,109417.9558,23492.90562,-18213546.55,48445206.95,66658753.5,54565758.6,25408471.06,10943740.99
2024-07-20 0:00,-0.1381481002,50.4236594,50.5618075,40.58875638,30.15510774,10.29550054,-7393.958063,15734.0086,23127.96667,8439.771645,3419.174468,-486.9085051,177720.2045,178207.113,143056.6954,106282.8834,36286.90346,-18212715.65,48278221.14,66490936.79,54432016.84,25299053.1,10920248.08
2024-07-19 0:00,-0.2645767952,40.86531636,41.12989315,31.245977,24.14169913,6.839701076,-7393.819915,15683.58494,23077.40486,8409.616538,3408.878967,-927.6988459,143288.102,144215.8009,109559.3314,84649.24673,23982.38587,-18212228.74,48100500.93,66312729.67,54288960.14,25192770.22,10883961.18
2024-07-18 0:00,-0.390258732,39.42949792,39.81975665,30.09778935,20.17323552,9.534295106,-7393.555338,15642.71963,23036.27497,8385.474838,3402.039266,-1338.333783,135217.5487,136555.8825,103215.8539,69181.08522,32696.43492,-18211301.04,47957212.83,66168513.87,54179400.81,25108120.97,10859978.79
2024-07-17 0:00,-0.3636144185,33.00245305,33.36606747,26.17467964,18.37846034,7.432604881,-7393.165079,15603.29013,22996.45521,8365.301603,3392.504971,-1233.012857,111910.9883,113144.0011,88758.0769,62321.17521,25203.88883,-18209962.71,47821995.28,66031957.99,54076184.96,25038939.89,10827282.36
2024-07-16 0:00,-0.3224048062,38.68551341,39.00791821,32.4464255,25.19181623,6.93220447,-7392.801465,15570.28768,22963.08914,8346.923143,3385.072366,-1111.355159,133352.0596,134463.4147,111845.4244,86838.20588,23895.86338,-18208729.7,47710084.29,65918813.99,53987426.88,24976618.71,10802078.47
2024-07-15 0:00,-0.2936187775,27.60065797,27.89427674,20.3125376,14.08228152,5.9366373,-7392.47906,15531.60216,22924.08122,8321.731326,3378.140162,-1024.010167,96258.67469,97282.68486,70840.9905,49112.66092,20704.31941,-18207618.34,47576732.23,65784350.58,53875581.45,24889780.51,10778182.61
2024-07-14 0:00,-0.1072312519,16.99231707,17.09954832,13.45042059,9.620451003,3.722738335,-7392.185441,15504.00151,22896.18695,8307.649045,3372.203524,-349.0452312,55311.18153,55660.22676,43782.06055,31315.24144,12117.77387,-18206594.33,47480473.56,65687067.89,53804740.46,24840667.85,10757478.29
2024-07-13 0:00,-0.100669632,13.29349584,13.39416547,10.47482533,7.132257339,3.241898357,-7392.07821,15487.00919,22879.0874,8298.028594,3368.480786,-319.7267512,42220.14279,42539.86955,33268.04524,22652.04931,10296.26918,-18206245.28,47425162.38,65631407.66,53760958.4,24809352.6,10745360.51
2024-07-12 0:00,-0.1174530582,20.63170257,20.74915562,16.11600604,12.26053331,3.738019671,-7391.97754,15473.71569,22865.69323,8290.896336,3365.238888,-368.1754033,64673.37277,65041.54817,50518.19949,38432.60335,11717.42074,-18205925.56,47382942.24,65588867.79,53727690.36,24786700.56,10735064.24
2024-07-11 0:00,-0.2111493016,26.90866917,27.11981847,19.47775589,14.5690011,4.697605498,-7391.860087,15453.08399,22844.94408,8278.635803,3361.500868,-655.3461989,83516.7056,84172.0518,60453.30575,45217.95439,14580.00516,-18205557.38,47318268.86,65523826.25,53677172.16,24748267.95,10723346.82
2024-07-10 0:00,-0.2274204686,26.56479918,26.79221965,20.63364983,17.1842877,3.221941665,-7391.648938,15426.17532,22817.82426,8264.066802,3356.803263,-705.7175529,82434.29093,83140.00848,64029.10414,53325.25052,9998.136059,-18204902.04,47234752.16,65439654.19,53616718.85,24703050,10708766.82
2024-07-09 0:00,-0.1453455704,22.25491999,22.40026557,17.3911644,14.26188637,2.983932458,-7391.421518,15399.61052,22791.03204,8246.882514,3353.581321,-445.8315492,68264.51904,68710.35059,53345.48376,43746.76763,9152.884583,-18204196.32,47152317.87,65356514.19,53552689.75,24649724.75,10698768.68
2024-07-08 0:00,-0.1197026687,25.44942862,25.56913129,19.07205464,16.40560428,2.546747691,-7391.276172,15377.3556,22768.63177,8232.620628,3350.597388,-361.3524311,76825.46266,77186.81509,57573.76495,49524.41793,7687.994592,-18203750.49,47084053.35,65287803.84,53499344.26,24605977.98,10689615.8
2024-07-07 0:00,-0.0580205925,13.27315701,13.3311776,10.16326837,9.024503517,1.080744265,-7391.156469,15351.90617,22743.06264,8216.215024,3348.050641,-170.1123158,38915.96723,39086.07954,29797.99145,26459.2126,3168.666533,-18203389.13,47007227.88,65210617.02,53441770.5,24556453.56,10681927.8
2024-07-06 0:00,-0.07206804147,11.56828968,11.64035772,8.507041792,7.266679705,1.168294046,-7391.098449,15338.63302,22729.73147,8207.19052,3346.969896,-221.2373564,35512.79838,35734.03574,26115.25717,22307.54403,3586.475793,-18203219.02,46968311.92,65171530.94,53411972.51,24529994.35,10678759.14
2024-07-05 0:00,-0.301364763,44.0420141,44.34337887,33.88050166,30.54907343,3.03006346,-7391.026381,15327.06473,22718.09111,8199.92384,3345.801602,-900.1524379,131549.9728,132450.1252,101198.348,91247.63842,9050.55715,-18202997.79,46932799.12,65135796.9,53385857.25,24507686.81,10675172.66
2024-07-04 0:00,-0.2530568828,25.26549593,25.51855282,18.82844353,14.76741435,3.807972293,-7390.725016,15283.02271,22673.74773,8169.374767,3342.771539,-777.9499998,77671.44026,78449.39025,57882.58939,45398.13288,11706.5065,-18202097.63,46801249.15,65003346.78,53284658.9,24416439.17,10666122.1
2024-07-03 0:00,-0.2772748074,24.32369228,24.60096709,18.40051419,14.24918706,3.874052325,-7390.471959,15257.75722,22648.22918,8154.607353,3338.963567,-914.7489989,80245.56351,81160.3125,60704.58436,47009.06556,12780.7698,-18201319.68,46723577.71,64924897.39,53226776.31,24371041.03,10654415.6
2024-07-02 0:00,-0.1404534188,18.41940669,18.55986011,14.40702232,10.93111971,3.335449189,-7390.194684,15233.43352,22623.62821,8140.358166,3335.089514,-480.4405826,63006.15929,63486.59987,49281.23684,37391.42534,11409.37092,-18200404.93,46643332.14,64843737.08,53166071.73,24324031.97,10641634.83
2024-07-01 0:00,-0.181161576,28.96921891,29.15038048,23.31588101,18.27617392,4.858545511,-7390.054231,15215.01412,22605.06835,8129.427046,3331.754065,-623.465752,99697.27717,100320.7429,80241.37134,62897.2698,16720.63579,-18199924.49,46580325.98,64780250.48,53116790.49,24286640.54,10630225.46
2024-06-30 0:00,-0.09655193813,17.17439625,17.27094819,12.80170185,9.849497013,2.855652897,-7389.873069,15186.0449,22575.91797,8111.150872,3326.89552,-331.905977,59038.53282,59370.4388,44007.00226,33858.53244,9816.563844,-18199301.03,46480628.71,64679929.73,53036549.12,24223743.27,10613504.82
2024-06-29 0:00,-0.0691083209,22.83804273,22.90715105,18.20342584,15.25850831,2.875809204,-7389.776517,15168.8705,22558.64702,8101.301375,3324.039867,-233.3511564,77114.93509,77348.28625,61465.68768,51521.87917,9710.457359,-18198969.12,46421590.17,64620559.3,52992542.12,24189884.74,10603688.26
2024-06-28 0:00,-0.1414194755,27.32128956,27.46270904,20.34586912,15.46784335,4.736606297,-7389.707409,15146.03246,22535.73987,8086.042867,3321.164058,-477.9143898,92329.83916,92807.75355,68757.03356,52272.18449,16006.93469,-18198735.77,46344475.24,64543211.01,52931076.43,24138362.86,10593977.8
2024-06-27 0:00,-0.1970222432,62.46487253,62.66189477,53.66687242,36.48926334,16.98058683,-7389.565989,15118.71117,22508.27716,8070.575023,3316.427451,-678.8361984,215221.469,215900.3052,184908.1356,125723.0271,58506.27232,-18198257.86,46252145.4,64450403.26,52862319.4,24086090.68,10577970.86
2024-06-26 0:00,-0.1431037921,30.90061569,31.04371948,23.87682707,20.90412787,2.829595408,-7389.368967,15056.2463,22445.61526,8034.08576,3299.446864,-482.0880548,104097.9941,104580.0822,80436.25504,70421.82597,9532.341011,-18197579.02,46036923.93,64234502.95,52677411.26,23960367.65,10519464.59
2024-06-25 0:00,-0.1371690825,27.43337933,27.57054841,19.81955633,15.04735303,4.635034216,-7389.225863,15025.34568,22414.57155,8013.181632,3296.617269,-466.0415596,93206.8266,93672.86816,67338.32999,51124.43523,15747.8532,-18197096.93,45932825.94,64129922.87,52596975.01,23889945.82,10509932.25
2024-06-24 0:00,-0.1527177351,32.52906544,32.68178318,23.13896066,17.90407925,5.082163669,-7389.088694,14997.9123,22387.001,7998.134279,3291.982235,-513.036905,109277.4919,109790.5288,77732.56165,60146.60576,17072.91898,-18196630.89,45839619.11,64036250,52529636.68,23838821.39,10494184.4
2024-06-23 0:00,-0.06574926535,14.66632653,14.73207579,10.25463145,8.896168992,1.292713197,-7388.935977,14965.38324,22354.31921,7980.2302,3286.900071,-225.3332522,50263.84762,50489.18087,35144.26273,30488.59452,4430.334959,-18196117.85,45730341.62,63926459.47,52451904.12,23778674.78,10477111.48
2024-06-22 0:00,-0.05791354291,14.76769367,14.82560721,10.79303179,8.180445884,2.554672359,-7388.870227,14950.71691,22339.58714,7971.334031,3285.607358,-202.6852384,51683.82662,51886.51186,37773.34471,28629.8427,8940.816774,-18195892.52,45680077.77,63875970.29,52416759.85,23748186.19,10472681.14
2024-06-21 0:00,-0.1158564916,33.97992318,34.09577967,25.33271262,18.13043998,7.086416149,-7388.812314,14935.94922,22324.76153,7963.153585,3283.052686,-407.7499707,119590.3008,119998.0508,89156.96212,63808.99569,24940.21645,-18195689.83,45628393.94,63824083.78,52378986.51,23719556.35,10463740.33
2024-06-20 0:00,-39.54071641,30.36603875,69.90675516,62.02193665,17.59319813,4.888022113,-7388.696457,14901.96929,22290.66575,7945.023145,3275.966269,-139097.5184,106822.5621,245920.0805,218182.6294,61889.88018,17195.23083,-18195282.08,45508803.64,63704085.73,52289829.55,23655747.35,10438800.11
2024-06-19 0:00,-0.1993221434,28.07394401,28.27326615,20.68531478,14.77982892,5.706163714,-7349.155741,14871.60326,22220.759,7927.429947,3271.078247,-709.076566,99871.37138,100580.4479,73586.7662,52578.35459,20299.33504,-18056184.57,45401981.08,63458165.65,52071646.92,23593857.47,10421604.88
2024-06-18 0:00,-0.2304391784,37.38553317,37.61597235,27.60771207,23.09146511,4.285807785,-7348.956419,14843.52931,22192.48573,7912.650118,3265.372084,-802.3800015,130174.9311,130977.3111,96128.94912,80403.55785,14923.01127,-18055475.49,45302109.71,63357585.2,51998060.15,23541279.12,10401305.55
2024-06-17 0:00,-0.7760248296,30.47747964,31.25350447,22.17788866,16.31782114,5.084042691,-7348.72598,14806.14378,22154.86976,7889.558653,3261.086276,-2726.198507,107068.3003,109794.4988,77911.58821,57324.99521,17860.39449,-18054673.11,45171934.78,63226607.89,51901931.2,23460875.56,10386382.53
2024-06-16 0:00,-0.09064861105,30.03429575,30.12494436,23.84397592,19.45538365,4.297943657,-7347.949955,14775.6663,22123.61625,7873.240832,3256.002233,-328.4144789,108812.4514,109140.8659,86385.29411,70485.68764,15571.19199,-18051946.91,45064866.48,63116813.39,51824019.61,23403550.56,10368522.14
2024-06-15 0:00,-0.1112394522,26.54976922,26.66100867,19.75642929,15.69893963,3.946250202,-7347.859306,14745.632,22093.49131,7853.785448,3251.704289,-397.0191668,94757.45382,95154.47299,70511.68394,56030.30049,14084.36428,-18051618.5,44956054.03,63007672.52,51737634.32,23333064.87,10352950.95
2024-06-14 0:00,-0.2336601713,36.25672753,36.4903877,25.60277357,19.28324363,6.08586977,-7347.748067,14719.08223,22066.8303,7838.086508,3247.758039,-813.9435238,126298.4975,127112.441,89185.98161,67172.21503,21199.82305,-18051221.48,44861296.57,62912518.05,51667122.63,23277034.57,10338866.58
